produto,price,entregue
Cama Box com Baú, Gavetas e Cabeceira,488.4,True
Creme Anti-Acne,601.28,True
Cama Box com Gavetas e Cabeceira,627.53,False
Colar,445.06,True
Bermuda,290.9,True
Cama Box com Criado-Mudo,517.11,False
Recipiente de Vidro,404.57,False
Monitor 60Hz,565.62,True
Recipiente de Limpeza,945.17,False
Cama Box com Baú, Gavetas e Cabeceira,611.39,False
Creme Anti-Ressecamento,805.5,True
Monitor 75Hz,145.77,False
Protetor Labial,443.24,False
Creme Anti-Irritação,144.55,False
Cama Box com Gavetas e Cabeceira,138.71,False
Cadeira de Escritório,351.5,False
Cama Box com Gavetas, Cabeceira e Criado-Mudo,869.25,True
Monitor Touchscreen,428.46,False
Cama Box Baú,977.88,True
Creme Anti-Inflamação,906.11,True
Creme Anti-Envelhecimento,238.18,False
Creme Anti-Acne,429.54,False
Ultrabook,373.36,True
Creme Anti-Inflamação,490.94,True
Creme Anti-Irritação,65.77,False
Monitor 200Hz,652.18,False
Cama Box Baú,432.58,True
Anel,182.08,False
Sabonete,519.61,True
Monitor 240Hz,91.82,False
Cama Box com Baú, Cabeceira e Criado-Mudo,100.9,False
Creme Anti-Acne,236.39,True
Creme Anti-Ressecamento,322.71,False
Cadeira de Escritório,422.7,False
Escova de Dente,882.29,True
Recipiente de Bebida,409.22,False
Protetor Solar,858.22,False
Pulseira,447.74,True
Creme Anti-Ressecamento,998.43,False
Cama Box com Gavetas e Criado-Mudo,698.36,True
Cama Box com Gavetas e Criado-Mudo,682.12,False
Desodorante,524.3,False
Desktop,720.88,True
Guarda-Roupa Infantil,713.39,True
Carteira,274.47,False
Cama Box King Size,338.11,False
Cama Box King Size,171.92,True
Desodorante,731.05,True
Creme Anti-Inflamação,323.0,True
Computador,546.28,True
Perfume,109.45,True
Creme Anti-Ressecamento,719.13,False
Sofá 3 Lugares,889.13,True
Cama Box com Gavetas e Criado-Mudo,398.67,True
Guarda-Roupa Casal,409.39,True
Monitor Touchscreen,736.24,False
Creme Anti-Irritação,643.5,True
Guarda-Roupa Infantil,804.62,True
Óculos de Sol,592.76,True
Creme Anti-Idade,575.21,True
Cama Box com Baú e Gavetas,517.86,False
Monitor Ultrawide,280.96,False
Cadeira de Jantar,634.61,True
Cama Box com Baú, Gavetas e Criado-Mudo,931.55,True
Monitor 144Hz,822.56,True
Guarda-Roupa Casal,425.72,True
Monitor Ultrawide,582.36,True
Cama Box com Gavetas e Cabeceira,924.47,False
Monitor Ultrawide,427.54,True
Monitor 200Hz,727.86,True
Mesa de Centro,868.67,True
Creme Anti-Espinhas,194.69,False
Cadeira Gamer,690.88,False
Recipiente de Limpeza,147.56,False
Sabonete,592.2,False
Creme Anti-Idade,98.6,True
Cama Box com Cabeceira,768.13,False
Creme Anti-Olheiras,196.39,True
Creme Anti-Inflamação,776.73,False
Guarda-Roupa Casal,212.0,True
Cadeira de Praia,720.59,True
Guarda-Roupa Solteiro,977.95,False
Creme Anti-Ressecamento,871.16,True
Creme Anti-Olheiras,843.52,False
Protetor Solar,810.75,True
Monitor 360Hz,404.14,True
Monitor 120Hz,841.84,True
Protetor Solar,871.81,True
Monitor 240Hz,509.95,True
Monitor HD,644.81,False
Cama Box com Cabeceira,316.82,False
Sofá,908.56,False
Creme Anti-Estrias,125.92,False
Monitor Full HD,256.9,False
Notebook,63.25,True
Sofá de Canto,673.83,False
Monitor Gamer,978.25,False
Recipiente de Alimento,511.0,True
Hidratante,285.96,False
Monitor,562.02,True
Sofá,626.77,True
Monitor,684.3,False
Bolsa,825.61,False
Mini PC,592.75,False
Creme Anti-Celulite,296.64,True
Creme Anti-Irritação,793.0,True
Creme Anti-Manchas,117.18,True
Creme Anti-Inflamação,88.76,True
Cama Box Queen Size,820.84,True
Bolsa,569.52,True
Guarda-Roupa Embutido,630.87,True
Cama Box Baú,575.05,False
Sofá-Cama,367.87,False
Colar,536.21,True
Cama Box com Cabeceira,145.7,False
Creme Dental,806.3,False
Cama Box com Gavetas,656.35,False
Guarda-Roupa Planejado,819.0,False
Mesa de Escritório,909.37,False
Monitor 200Hz,590.98,False
Calça,755.09,True
Relógio,521.95,True
Protetor Labial,334.25,False
Chapéu,250.44,False
Sabonete,367.3,True
Bolsa,564.73,True
Recipiente de Limpeza,723.98,True
Guarda-Roupa Planejado,498.32,False
Cama Box com Cabeceira e Criado-Mudo,419.02,True
Monitor Ultrawide,508.3,False
Monitor Full HD,68.56,False
Cama Box com Gavetas e Criado-Mudo,499.12,False
Cama Box King Size,704.69,False
Monitor,343.39,False
Macbook,849.97,False
Creme Anti-Estrias,318.71,False
Creme Anti-Acne,287.74,False
Creme Anti-Celulite,242.77,True
Brinco,240.55,False
Desodorante,711.81,False
Cama Box com Baú, Cabeceira e Criado-Mudo,317.34,False
Cadeira Gamer,308.13,False
Creme Anti-Celulite,540.71,True
Monitor 280Hz,488.6,True
Protetor Labial,933.73,True
Creme Anti-Irritação,484.34,False
Cama Box com Gavetas e Criado-Mudo,281.84,False
Ultrabook,212.36,True
Cama Box com Cabeceira,765.26,True
Brinco,243.12,True
Boné,329.84,True
Cama Box Casal,431.74,True
Cama Box,265.5,True
Carteira,481.07,False
Recipiente de Vidro,438.82,True
Creme Anti-Celulite,828.83,False
Recipiente de Limpeza,661.56,False
Creme Anti-Olheiras,188.71,True
Cama Box com Baú, Gavetas e Criado-Mudo,579.14,True
Creme Anti-Idade,64.83,False
Creme Anti-Inflamação,71.41,False
Cama Box,857.3,True
Cama Box com Baú, Cabeceira e Criado-Mudo,129.67,True
Anel,717.35,True
Óculos de Grau,645.84,True
Sofá 4 Lugares,64.02,True
Cadeira Gamer,751.8,True
Desktop,375.96,True
Monitor HD,994.67,True
Cama Box Solteiro,820.02,True
Monitor,655.04,False
Protetor Labial,577.01,True
Guarda-Roupa Solteiro,793.66,False
Creme Anti-Irritação,625.8,False
Creme Anti-Irritação,716.91,True
Cama Box,142.57,True
Bermuda,99.74,False
Recipiente de Lixo,462.2,True
Protetor Labial,220.56,True
Protetor Solar,102.09,True
Cama Box com Baú e Criado-Mudo,313.41,False
Sofá 2 Lugares,284.97,False
Creme Anti-Irritação,407.23,True
Cama Box com Baú e Cabeceira,818.7,False
Cama Box com Cabeceira,970.81,False
Perfume,831.73,False
Macbook,675.17,False
Cama Box Baú,338.78,True
Monitor 4K,389.44,True
Mesa de Centro,334.03,False
Pulseira,787.45,False
Mini PC,105.1,False
Monitor 4K,928.36,True
Fio Dental,687.12,False
Creme Anti-Envelhecimento,538.04,False
Shampoo,125.16,False
Recipiente de Limpeza,542.38,False
Recipiente de Vidro,256.18,True
Creme Anti-Envelhecimento,177.69,False
Computador,732.05,False
Brinco,177.05,True
Mesa de Jantar,835.45,True
Mesa de Centro,617.59,False
Tenis,175.81,True
Perfume,478.61,False
Pulseira,674.23,False
Monitor 144Hz,646.08,True
Cama Box com Baú, Cabeceira e Criado-Mudo,154.16,True
Monitor 60Hz,358.25,True
Cama Box com Baú e Cabeceira,598.33,False
Guarda-Roupa Casal,451.12,True
Protetor Labial,639.53,False
Sabonete,328.83,True
Óculos de Sol,830.86,False
Desktop,789.31,False
Sofá,663.41,True
Cama Box Casal,671.9,False
Creme Anti-Idade,533.2,False
Óculos de Grau,236.55,False
Monitor 60Hz,297.36,False
Creme Anti-Estrias,873.96,False
Guarda-Roupa Embutido,356.42,True
Cadeira de Jantar,247.81,True
Bermuda,846.44,True
Cadeira Dobrável,892.55,True
Monitor Ultrawide,486.65,False
Tenis,283.97,True
Creme Anti-Cravos,372.87,False
Recipiente de Limpeza,296.22,True
Cama Box Casal,182.81,True
Recipiente de Vidro,469.75,False
Hidratante,459.25,True
Cama Box Casal,404.99,False
Óculos de Grau,950.74,False
Creme Anti-Inflamação,172.42,False
Creme Anti-Estrias,289.15,False
Cama Box Queen Size,943.37,True
Sofá 2 Lugares,532.97,False
Camisa,863.95,True
Cama Box com Gavetas e Criado-Mudo,86.11,True
Recipiente de Bebida,254.6,True
Hidratante,597.5,True
Colar,698.36,True
Cama Box com Gavetas, Cabeceira e Criado-Mudo,472.97,False
Creme Anti-Ressecamento,644.67,True
Cadeira de Jantar,856.07,True
Mochila,768.13,True
Monitor 144Hz,204.47,True
Creme Anti-Irritação,755.83,False
Recipiente de Lixo,818.83,True
Monitor 240Hz,72.37,False
Cadeira Gamer,419.22,True
Cama Box Solteiro,316.17,True
Creme Anti-Envelhecimento,998.32,False
Condicionador,254.06,True
Mesa de Centro,867.61,True
Fio Dental,816.16,True
Cama Box com Baú e Gavetas,278.49,False
Creme Anti-Acne,543.23,True
Creme Anti-Manchas,781.47,False
Monitor Full HD,206.4,True
Cadeira de Jantar,971.01,False
Sofá 4 Lugares,147.53,False
Recipiente de Bebida,505.51,False
Notebook,817.34,True
Monitor 120Hz,302.13,False
Guarda-Roupa,155.03,False
Guarda-Roupa Solteiro,444.17,True
Creme Anti-Manchas,485.9,False
Mesa de Centro,495.88,False
Cama Box com Baú e Cabeceira,87.08,False
Relógio,497.06,False
Cama Box com Gavetas, Cabeceira e Criado-Mudo,778.85,True
Cama Box King Size,948.21,True
Cama Box com Baú e Criado-Mudo,873.91,False
Cama Box Baú,783.28,False
Monitor Gamer,142.73,True
Recipiente de Higiene,613.22,False
Carteira,811.84,False
Guarda-Roupa Casal,204.91,True
Sofá,589.08,True
Sofá de Canto,512.15,True
Monitor 200Hz,990.1,False
Monitor 360Hz,808.93,False
Monitor 120Hz,440.99,True
Sofá-Cama,73.46,False
Cama Box Queen Size,132.26,False
Hidratante,839.09,False
Colar,302.24,True
Cama Box Queen Size,533.61,False
Pulseira,754.61,False
Pulseira,835.37,True
Protetor Solar,579.67,True
Protetor Solar,479.47,False
Cama Box com Gavetas e Criado-Mudo,234.33,False
Monitor 240Hz,501.83,True
Mini PC,222.91,False
Óculos de Sol,677.39,True
Sofá de Canto,234.07,False
Perfume,656.94,False
Monitor 360Hz,584.64,False
Guarda-Roupa Infantil,794.32,False
Monitor 240Hz,112.73,False
Recipiente de Higiene,755.79,False
Computador,316.93,True
Condicionador,300.67,False
Sofá 2 Lugares,567.18,False
Monitor Touchscreen,101.82,True
Mesa de Centro,932.59,True
Monitor,908.12,True
Creme Anti-Inflamação,138.93,True
Creme Anti-Cravos,424.92,True
Guarda-Roupa Solteiro,78.92,True
Recipiente de Bebida,80.92,True
Recipiente de Plástico,116.8,False
Cama Box Baú,981.98,True
Brinco,617.34,True
Sofá 4 Lugares,908.1,False
Relógio,788.31,True
Cama Box com Gavetas e Criado-Mudo,494.19,False
Fio Dental,61.93,False
Creme Anti-Estrias,941.82,False
Creme Anti-Olheiras,858.37,False
Guarda-Roupa Embutido,215.56,True
Cama Box Queen Size,763.47,False
Sofá,320.64,True
Creme Anti-Manchas,693.0,False
Ultrabook,933.43,True
Óculos de Sol,388.36,True
Creme Anti-Envelhecimento,770.42,True
Bermuda,697.4,False
Netbook,357.65,True
Cama Box com Baú e Criado-Mudo,940.47,False
Cama Box com Criado-Mudo,763.22,True
Creme Anti-Manchas,664.17,True
Brinco,482.3,False
Carteira,511.33,True
Cama Box Solteiro,297.78,False
Creme Anti-Rugas,210.44,True
Monitor 360Hz,844.73,False
Recipiente de Lixo,583.32,False
Guarda-Roupa Planejado,556.97,False
Relógio,894.94,False
Óculos de Sol,422.95,True
Monitor 240Hz,933.31,True
Cama Box Baú,196.15,False
Mesa de Centro,362.94,True
Desodorante,95.72,False
Monitor 360Hz,582.43,False
Guarda-Roupa Embutido,669.41,True
Tenis,56.23,True
Cama Box com Baú e Cabeceira,242.66,True
Recipiente de Higiene,589.25,False
Recipiente de Higiene,826.6,False
Calça,693.5,False
Netbook,548.79,True
Monitor 280Hz,683.5,True
Recipiente de Vidro,106.68,True
Monitor Touchscreen,275.21,False
Sabonete,225.11,False
Cama Box com Gavetas,785.98,True
Recipiente de Alimento,651.83,True
Cama Box com Baú e Gavetas,265.08,False
Mochila,665.21,False
Cadeira de Praia,687.29,True
Tenis,270.01,True
Mochila,376.89,False
Protetor Labial,746.3,True
Guarda-Roupa Solteiro,590.12,False
Netbook,98.35,True
Creme Anti-Acne,197.21,False
Monitor 280Hz,792.93,True
Creme Anti-Espinhas,818.85,False
Ultrabook,629.68,True
Guarda-Roupa Solteiro,900.85,False
Cama Box com Cabeceira e Criado-Mudo,208.53,True
Monitor 75Hz,200.64,False
Creme Dental,458.91,True
Cama Box com Gavetas, Cabeceira e Criado-Mudo,158.8,False
Bermuda,696.41,True
Sofá-Cama,833.59,False
Creme Anti-Rugas,762.19,True
Monitor Gamer,706.84,True
Creme Dental,954.82,True
Creme Anti-Olheiras,972.13,False
Recipiente de Plástico,910.12,True
Guarda-Roupa Infantil,403.85,True
Calça,200.15,False
Perfume,573.43,False
Calça,941.41,False
Sofá de Canto,84.88,False
Creme Anti-Irritação,669.35,True
Protetor Solar,386.92,False
Cama Box,344.66,True
Guarda-Roupa Planejado,683.05,True
Sofá de Canto,361.19,False
Notebook,821.02,True
Sofá 2 Lugares,407.72,False
Cama Box com Criado-Mudo,76.25,False
Cadeira de Jantar,194.15,True
Recipiente de Vidro,679.97,True
Monitor 60Hz,656.78,False
Cama Box Casal,387.27,True
Monitor 4K,105.11,False
Cinto,231.97,True
Creme Anti-Celulite,429.15,False
Calça,579.94,True
Cama Box com Gavetas,891.89,True
Cama Box com Baú, Cabeceira e Criado-Mudo,127.76,False
Monitor 75Hz,142.9,False
Cadeira de Praia,483.25,True
Guarda-Roupa Infantil,957.57,False
Cinto,114.12,True
Creme Anti-Acne,499.45,True
Relógio,411.34,True
All-in-One,809.57,True
Cadeira de Praia,845.53,True
Mochila,392.39,True
Creme Anti-Acne,934.26,False
Creme Anti-Celulite,456.42,False
Cama Box Baú,782.92,True
Cama Box King Size,282.82,True
Mochila,499.29,True
Notebook,279.08,False
Monitor 165Hz,572.75,True
Recipiente de Higiene,227.51,False
Relógio,219.11,True
Cama Box Queen Size,306.86,True
Pulseira,676.07,False
Creme Anti-Irritação,622.56,False
Chapéu,140.31,False
Monitor Full HD,967.7,False
Creme Anti-Acne,150.43,True
Perfume,114.24,False
Relógio,985.18,True
Creme Anti-Manchas,554.44,False
Creme Anti-Manchas,367.52,False
Creme Anti-Inflamação,274.88,True
Desodorante,479.59,False
Monitor 360Hz,258.5,True
Monitor 240Hz,521.79,True
Calça,325.01,False
Monitor,943.19,True
Recipiente de Higiene,296.67,True
Cama Box com Baú, Gavetas e Cabeceira,864.24,False
Monitor Full HD,308.74,True
Cama Box com Gavetas, Cabeceira e Criado-Mudo,662.77,False
Cama Box com Criado-Mudo,725.42,True
Monitor 240Hz,729.93,True
Cadeira Gamer,776.49,True
Cadeira de Escritório,173.02,True
Condicionador,438.21,False
Netbook,632.45,False
Cama Box com Baú, Gavetas e Cabeceira,72.32,False
Guarda-Roupa Infantil,979.42,False
Escova de Dente,141.94,True
Monitor Touchscreen,857.04,True
Sabonete,901.96,False
Guarda-Roupa Embutido,691.73,True
Monitor 120Hz,181.29,False
Creme Anti-Celulite,354.53,False
Monitor 144Hz,944.42,False
Óculos de Sol,264.53,True
Monitor Gamer,504.11,False
Creme Anti-Ressecamento,486.06,True
Bolsa,522.01,False
Cama Box com Baú, Gavetas e Cabeceira,537.13,True
Condicionador,909.3,False
Boné,693.56,False
Camisa,509.48,True
Monitor 360Hz,135.48,True
Sofá 4 Lugares,323.3,True
Cama Box com Gavetas, Cabeceira e Criado-Mudo,168.75,True
Creme Anti-Acne,320.3,False
Creme Anti-Envelhecimento,833.29,True
Monitor Touchscreen,682.95,False
Creme Anti-Inflamação,417.92,False
Sofá 2 Lugares,444.68,True
Anel,404.61,False
Creme Anti-Manchas,146.37,False
Protetor Solar,714.8,False
Hidratante,187.58,False
Monitor Touchscreen,666.6,False
Recipiente de Bebida,386.5,True
Guarda-Roupa Planejado,976.73,False
Monitor 240Hz,205.64,False
Recipiente de Papel,134.79,True
Guarda-Roupa Infantil,410.71,True
Monitor 120Hz,532.7,False
Monitor 60Hz,238.79,False
Cama Box com Criado-Mudo,585.78,False
Creme Anti-Estrias,501.76,False
Monitor 280Hz,72.45,True
Monitor 120Hz,973.16,True
Recipiente de Plástico,925.26,False
Desktop,162.83,True
Guarda-Roupa Solteiro,232.73,False
Creme Anti-Espinhas,927.44,True
Monitor 60Hz,309.8,True
Creme Anti-Envelhecimento,484.23,False
Monitor 144Hz,781.28,False
Guarda-Roupa,596.59,True
Colar,421.6,False
Óculos de Grau,332.45,True
Óculos de Sol,322.56,True
Desktop,952.59,False
Sofá de Canto,904.24,False
Monitor 4K,944.25,False
Colar,190.31,True
Cadeira de Escritório,608.25,False
Relógio,459.0,True
Escova de Dente,728.22,True
Camisa,815.06,False
Bermuda,666.96,True
Brinco,158.74,False
Creme Anti-Ressecamento,434.92,False
Sofá 3 Lugares,598.69,True
Cama Box com Baú e Cabeceira,814.74,True
Creme Anti-Celulite,979.25,False
Chapéu,857.37,False
Sofá,462.3,False
Boné,895.76,False
Monitor Touchscreen,309.92,True
Monitor 200Hz,958.68,True
Creme Anti-Rugas,257.65,False
Cama Box com Criado-Mudo,465.91,False
Monitor,527.36,True
Cama Box com Gavetas e Cabeceira,908.95,True
Brinco,908.6,True
Desktop,798.86,True
Ultrabook,166.2,False
Creme Dental,790.27,True
Monitor 360Hz,394.58,False
Monitor Curvo,673.92,True
Recipiente de Plástico,733.81,False
Monitor Curvo,120.57,False
Creme Anti-Manchas,899.72,True
Cama Box com Baú, Cabeceira e Criado-Mudo,137.8,True
Cama Box com Gavetas e Cabeceira,809.97,False
Cadeira de Escritório,909.06,False
Creme Anti-Espinhas,903.82,False
Monitor Ultrawide,726.69,True
Cama Box com Baú e Cabeceira,317.6,False
Hidratante,326.58,False
Sofá,117.26,True
Monitor 60Hz,343.5,True
Notebook,124.86,True
Monitor 60Hz,648.27,False
Recipiente de Plástico,812.24,True
Creme Anti-Celulite,689.4,True
Monitor 165Hz,129.43,True
Monitor,75.82,True
Desktop,338.31,False
Cama Box com Baú, Cabeceira e Criado-Mudo,581.93,True
Colar,760.59,False
Guarda-Roupa,347.34,False
Bolsa,75.33,True
Sofá,468.59,False
Monitor 240Hz,885.52,False
Monitor 360Hz,684.69,False
Sofá de Canto,931.44,False
Monitor Full HD,695.6,True
Cadeira Gamer,606.01,False
All-in-One,704.46,True
Escova de Dente,208.66,True
Bermuda,167.95,False
Creme Anti-Ressecamento,323.73,False
Calça,708.1,True
Creme Anti-Estrias,368.64,True
Monitor Touchscreen,56.46,False
Netbook,82.35,True
Cama Box com Baú e Criado-Mudo,901.58,False
Cadeira Gamer,695.64,False
Cama Box com Baú e Gavetas,827.68,False
Monitor Ultrawide,658.32,False
Monitor 200Hz,725.38,True
Cama Box com Gavetas, Cabeceira e Criado-Mudo,852.0,True
Monitor 60Hz,310.22,True
Fio Dental,461.6,True
Monitor 200Hz,376.38,False
Creme Anti-Irritação,565.6,False
Cadeira Gamer,145.56,False
Perfume,512.97,True
Protetor Solar,154.77,False
Cama Box com Criado-Mudo,217.96,True
Cama Box com Cabeceira,246.86,False
Sofá,588.19,False
Cama Box Baú,419.68,False
Monitor 240Hz,260.7,True
Cama Box com Baú e Criado-Mudo,700.04,True
Fio Dental,536.24,False
Monitor Ultrawide,968.2,True
Cama Box com Gavetas, Cabeceira e Criado-Mudo,975.07,True
Calça,128.2,True
Shampoo,666.03,False
Cama Box Casal,637.5,True
Protetor Labial,768.17,False
Perfume,475.5,True
Recipiente de Alimento,234.04,False
Protetor Solar,364.54,False
Monitor 240Hz,333.99,True
Monitor,761.29,False
Creme Anti-Ressecamento,953.99,False
Cama Box com Baú, Gavetas e Cabeceira,755.31,False
Brinco,353.62,True
Cama Box com Baú, Cabeceira e Criado-Mudo,185.86,False
Monitor Full HD,416.79,False
Recipiente de Alimento,995.23,True
Óculos de Sol,199.63,False
Monitor Curvo,548.24,True
Cama Box Queen Size,800.58,False
Cama Box Queen Size,709.27,False
Creme Anti-Manchas,334.8,True
Recipiente de Bebida,64.73,False
Recipiente de Lixo,492.23,True
Fio Dental,741.06,True
Calça,823.33,False
Cama Box Baú,162.58,True
Cama Box Queen Size,302.45,False
Carteira,120.51,False
Recipiente de Higiene,931.01,False
Recipiente de Higiene,253.19,False
Cama Box com Gavetas e Cabeceira,67.4,True
Recipiente de Higiene,112.93,True
Monitor Ultrawide,754.19,False
Relógio,991.95,True
Brinco,799.95,True
Shampoo,165.07,False
Creme Anti-Irritação,149.35,False
Creme Anti-Inflamação,106.63,False
Cama Box com Baú, Cabeceira e Criado-Mudo,417.77,False
Monitor 144Hz,455.52,False
Sofá 4 Lugares,307.69,False
Monitor 360Hz,312.79,True
Monitor Touchscreen,621.73,False
Monitor 60Hz,244.58,False
Computador,192.19,False
Cama Box com Baú e Gavetas,427.17,True
Recipiente de Higiene,284.39,True
Cama Box Baú,232.45,False
Monitor HD,162.54,False
Creme Anti-Manchas,820.31,False
Cama Box com Cabeceira e Criado-Mudo,732.26,True
Creme Anti-Acne,534.67,True
Creme Anti-Irritação,87.82,True
Cadeira de Escritório,215.62,False
Mesa de Jantar,351.52,False
Camisa,864.47,True
Monitor 200Hz,146.3,False
Sofá,341.02,True
Monitor Gamer,778.07,False
Sofá de Canto,116.64,True
Creme Anti-Ressecamento,372.92,False
Cadeira Gamer,249.88,True
Mini PC,602.55,False
Computador,610.05,True
Recipiente de Higiene,411.34,False
Guarda-Roupa Infantil,547.87,False
Recipiente de Papel,845.41,False
Cama Box Baú,169.31,False
Monitor Touchscreen,949.28,True
Sofá-Cama,723.74,True
Recipiente de Alimento,829.28,True
Cama Box Queen Size,184.45,True
Cama Box com Criado-Mudo,621.69,True
Mochila,874.84,True
Recipiente de Bebida,568.53,True
Mesa de Jantar,892.75,False
Macbook,909.31,True
Mesa de Centro,962.06,False
Creme Anti-Inflamação,926.8,True
Cama Box com Gavetas, Cabeceira e Criado-Mudo,90.8,True
Guarda-Roupa Embutido,119.24,False
Chapéu,772.77,True
Computador,507.62,False
Creme Anti-Celulite,445.06,True
Recipiente de Limpeza,676.62,True
Recipiente de Vidro,414.49,True
Monitor Full HD,648.99,True
Recipiente de Bebida,926.14,True
Sofá 4 Lugares,710.21,False
Guarda-Roupa Embutido,155.13,False
Cadeira de Jantar,404.78,True
Creme Anti-Irritação,941.18,True
Monitor Full HD,998.78,True
Cama Box Queen Size,145.77,True
Guarda-Roupa Casal,79.4,False
Protetor Solar,242.14,True
Cama Box Queen Size,962.24,False
Monitor Gamer,391.82,False
Recipiente de Limpeza,81.75,False
Protetor Labial,460.71,True
Hidratante,967.2,True
Cama Box Casal,119.19,True
Fio Dental,870.92,False
Monitor Curvo,937.16,False
Creme Anti-Estrias,738.48,False
Cadeira de Jantar,765.5,True
Carteira,444.62,True
Monitor Full HD,527.5,False
Computador,588.18,True
Cama Box Casal,914.63,False
Monitor 120Hz,637.06,False
Ultrabook,120.24,False
Monitor Ultrawide,921.99,True
Sofá,915.38,False
Cadeira Gamer,202.64,True
Monitor 144Hz,740.01,True
Creme Anti-Inflamação,427.6,False
Cama Box com Gavetas e Criado-Mudo,336.94,True
Netbook,966.32,True
Guarda-Roupa Embutido,297.26,False
Guarda-Roupa Infantil,740.76,True
Mochila,881.75,True
Óculos de Grau,720.62,False
Monitor Full HD,407.46,True
Monitor Touchscreen,486.15,False
Sabonete,328.85,False
Perfume,782.59,False
Sofá 3 Lugares,329.09,True
Sofá 2 Lugares,276.45,False
Perfume,921.18,True
Creme Anti-Envelhecimento,827.54,False
Cama Box com Baú e Gavetas,655.08,False
Mesa de Centro,770.96,True
Creme Anti-Estrias,342.43,True
Creme Anti-Inflamação,674.49,True
Monitor Touchscreen,881.75,False
Creme Anti-Inflamação,891.05,False
Monitor HD,999.55,False
Cadeira Gamer,889.22,False
Sofá 4 Lugares,333.95,False
Monitor 240Hz,981.21,True
Sofá de Canto,659.63,True
Sabonete,432.58,True
Monitor 60Hz,926.65,False
Recipiente de Bebida,576.1,False
Mesa de Escritório,311.9,False
Cadeira de Jantar,594.39,False
Hidratante,477.09,True
Escova de Dente,196.25,True
Monitor 144Hz,537.89,True
Sofá 3 Lugares,183.98,True
Monitor 240Hz,668.24,False
Monitor 240Hz,521.09,False
Escova de Dente,171.91,False
Sofá 3 Lugares,51.59,True
Óculos de Grau,323.79,False
Monitor Curvo,791.14,False
Monitor Gamer,766.89,False
Cama Box Baú,923.12,False
Cama Box com Criado-Mudo,945.93,True
Cadeira de Jantar,636.24,False
Boné,797.39,False
Recipiente de Bebida,950.06,False
Recipiente de Limpeza,142.49,True
Computador,542.12,False
Cama Box com Gavetas e Cabeceira,307.72,True
Calça,827.34,True
Creme Anti-Inflamação,749.64,False
Protetor Solar,803.87,True
Mochila,319.87,True
Guarda-Roupa,875.62,False
Cama Box com Gavetas,367.98,False
Cadeira de Praia,826.75,True
Camisa,757.8,True
Mochila,258.72,True
Creme Anti-Acne,880.13,True
Cama Box com Baú, Cabeceira e Criado-Mudo,430.21,False
Mesa de Escritório,331.63,True
Recipiente de Vidro,638.64,False
Cama Box com Cabeceira,465.76,False
Monitor Touchscreen,964.04,True
Creme Anti-Celulite,453.09,True
Monitor 144Hz,625.2,True
Óculos de Grau,247.15,False
Bolsa,778.53,False
Cama Box com Baú e Cabeceira,298.97,True
Cama Box com Baú, Cabeceira e Criado-Mudo,180.83,False
Computador,682.02,False
Mesa de Centro,520.26,True
Creme Anti-Cravos,221.43,True
Tenis,368.9,False
Cama Box com Baú e Cabeceira,788.43,True
Creme Anti-Espinhas,701.25,True
Guarda-Roupa Planejado,51.38,False
Fio Dental,234.12,False
Carteira,102.55,False
Sofá 4 Lugares,734.19,False
Guarda-Roupa Embutido,406.71,False
Monitor Gamer,335.27,True
Monitor 144Hz,119.11,True
Mini PC,989.4,True
Monitor,160.14,False
Mochila,427.08,True
Cadeira Dobrável,687.42,False
Monitor Gamer,87.8,True
Desktop,313.39,True
Sofá 4 Lugares,104.66,True
Recipiente de Plástico,777.73,False
Monitor 360Hz,235.95,True
Cama Box com Gavetas, Cabeceira e Criado-Mudo,325.64,False
Creme Anti-Inflamação,205.95,False
Sofá,182.41,True
Cadeira Dobrável,760.31,False
Cadeira Dobrável,387.99,False
Cama Box com Gavetas e Cabeceira,609.45,False
Recipiente de Bebida,433.17,True
Cadeira Gamer,201.53,True
Mesa de Centro,950.07,True
Creme Dental,444.35,False
Monitor 240Hz,108.5,False
Sofá de Canto,683.0,False
Calça,503.78,False
Creme Anti-Acne,294.68,True
Pulseira,262.04,True
Recipiente de Higiene,502.55,True
Mesa de Centro,163.07,True
Guarda-Roupa Planejado,390.72,True
Cama Box com Baú, Gavetas e Criado-Mudo,503.16,True
Desktop,888.05,False
Recipiente de Lixo,700.4,False
Recipiente de Lixo,658.96,True
Netbook,885.43,True
Creme Anti-Estrias,266.86,True
Guarda-Roupa Solteiro,946.22,False
Creme Anti-Idade,280.59,False
Recipiente de Bebida,85.99,True
Cama Box com Baú, Gavetas e Cabeceira,516.36,False
Sabonete,788.98,False
Monitor 280Hz,203.21,False
Cama Box com Baú, Gavetas e Criado-Mudo,970.3,True
Sofá de Canto,148.53,True
Cinto,228.25,False
Cadeira Dobrável,640.23,True
Guarda-Roupa Planejado,318.32,False
Monitor Curvo,435.65,True
Protetor Labial,494.79,True
Recipiente de Lixo,455.98,True
Calça,140.44,False
Sofá 3 Lugares,899.58,True
Creme Anti-Inflamação,199.69,True
Cama Box com Criado-Mudo,317.21,True
Creme Anti-Inflamação,698.18,True
Anel,708.67,True
Tenis,487.37,False
Creme Anti-Ressecamento,708.94,True
Monitor Curvo,470.72,True
Mini PC,188.29,True
Monitor 240Hz,861.38,False
Creme Anti-Rugas,909.83,False
Creme Anti-Espinhas,503.85,True
Mini PC,797.94,True
